id_horario_voo;id_companhia;id_conexao;id_aeronave;data;partida_prevista;chegada_prevista;partida_real;chegada_real;situacao_voo;situacao_partida;situacao_chegada
7717db35-e092-41cb-8d52-d0d59b81fcda;8b6a8fa5-f504-4425-a8c2-282dc5302613;;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-11-29;1900-01-01 08:15:00;1900-01-01 09:15:00;;;CANCELADO;;
1f322135-69dd-40ac-ba47-26d7215a6120;8b6a8fa5-f504-4425-a8c2-282dc5302613;;a150096a-678c-44ad-a28e-b30c07806a8e;2024-11-08;1900-01-01 18:30:00;1900-01-01 22:05:00;18:30:00;22:05:00;CONCLUÍDO;PONTUAL;PONTUAL
2f9dbec4-0e0d-485f-b0b6-0a6f4c878c11;8b6a8fa5-f504-4425-a8c2-282dc5302613;a61e3512-9e11-4154-962a-7b74500d9e63;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-12-14;1900-01-01 12:45:00;1900-01-01 16:00:00;12:45:00;16:00:00;CONCLUÍDO;PONTUAL;PONTUAL
8ad668d6-a3d2-42ac-94ba-653271f72653;8b6a8fa5-f504-4425-a8c2-282dc5302613;954ec40d-9f56-4dac-9a14-04a64194bcc4;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-15;1900-01-01 16:45:00;1900-01-01 20:10:00;16:45:00;20:10:00;CONCLUÍDO;PONTUAL;PONTUAL
751bd4bf-76da-4329-88c8-f39bb767ffaf;8b6a8fa5-f504-4425-a8c2-282dc5302613;0eaf51b6-2264-435e-aa66-0f59df5f5822;c92d652b-d661-4ac2-b40e-4d6f8bc2cd51;2024-11-16;1900-01-01 19:45:00;1900-01-01 20:50:00;19:45:00;20:35:00;CONCLUÍDO;PONTUAL;ATRASADO
dd0e7a70-5e20-40a4-947f-c191c9c0827e;8b6a8fa5-f504-4425-a8c2-282dc5302613;453d2847-3433-432d-aecb-07cccae32a33;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-11-08;1900-01-01 18:20:00;1900-01-01 20:10:00;18:20:00;;EM CURSO;PONTUAL;
06dc470c-7b71-41ea-855d-399fb2177d73;8b6a8fa5-f504-4425-a8c2-282dc5302613;;c92d652b-d661-4ac2-b40e-4d6f8bc2cd51;2024-11-05;1900-01-01 21:35:00;1900-01-01 22:35:00;21:35:00;;EM CURSO;PONTUAL;
65ecb930-15b3-4820-8091-07235c255027;8b6a8fa5-f504-4425-a8c2-282dc5302613;15098980-ed01-47d6-a7ed-f9c8a8f72052;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-11-17;1900-01-01 06:15:00;1900-01-01 07:35:00;06:21:00;06:41:00;CONCLUÍDO;ATRASADO;ATRASADO
aecf9b1f-3914-4a04-ad5f-2822061091a6;8b6a8fa5-f504-4425-a8c2-282dc5302613;b7058d40-ff30-4771-90b8-d38af709e4fa;50281d54-8907-4903-8dd1-388d8bbdf834;2024-11-08;1900-01-01 08:10:00;1900-01-01 09:25:00;08:52:00;09:25:00;CONCLUÍDO;ATRASADO;ATRASADO
fc545f1b-d46a-49d1-9bf7-c15619918610;8b6a8fa5-f504-4425-a8c2-282dc5302613;12ef1c75-6525-4880-9075-bc851aed27cb;f6a8eb6d-32c2-4628-bc7e-7127ef7a154d;2024-11-30;1900-01-01 07:55:00;1900-01-01 09:25:00;07:55:00;08:31:00;CONCLUÍDO;PONTUAL;ATRASADO
6ff3e096-6d30-45f7-89a7-4c80b946f868;8b6a8fa5-f504-4425-a8c2-282dc5302613;b52bcb79-f49f-4e71-aad5-ad3d12021301;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-12-03;1900-01-01 09:55:00;1900-01-01 11:15:00;10:25:00;11:22:00;CONCLUÍDO;ATRASADO;ATRASADO
7b1c5443-f4da-421d-a368-704b9ed4bc84;8b6a8fa5-f504-4425-a8c2-282dc5302613;12ef1c75-6525-4880-9075-bc851aed27cb;ad060e64-86ca-4768-af57-6253b94a1c24;2024-11-28;1900-01-01 16:55:00;1900-01-01 18:25:00;17:10:00;18:25:00;CONCLUÍDO;ATRASADO;PONTUAL
ebb3e8e2-3a04-4289-943a-f6946dfe804a;8b6a8fa5-f504-4425-a8c2-282dc5302613;b52bcb79-f49f-4e71-aad5-ad3d12021301;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-11-28;1900-01-01 18:55:00;1900-01-01 20:15:00;;;AGUARDANDO;;
01836bce-6a03-4ca2-89ec-74b5562b93e0;8b6a8fa5-f504-4425-a8c2-282dc5302613;1e89ed21-01a5-4864-82f9-ae2c237bfea5;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-24;1900-01-01 16:50:00;1900-01-01 18:35:00;;;AGUARDANDO;;
ad0b4f39-4814-4034-8488-0d453989e3bf;8b6a8fa5-f504-4425-a8c2-282dc5302613;97d1f200-dba0-4fd5-bf2f-9a640ea27678;75d22fbf-89b6-409a-a200-52a063f21773;2024-11-12;1900-01-01 19:05:00;1900-01-01 20:50:00;19:17:00;;EM CURSO;ATRASADO;
cb6698bb-7d9b-4195-ad58-01d80867b01b;8b6a8fa5-f504-4425-a8c2-282dc5302613;;62b1d6b6-e724-472e-b01c-1309544bab28;2024-11-11;1900-01-01 00:25:00;1900-01-01 01:15:00;00:25:00;01:02:00;CONCLUÍDO;PONTUAL;ATRASADO
0c99f2e8-2154-4095-85fb-72546d8855e4;8b6a8fa5-f504-4425-a8c2-282dc5302613;ae10bee6-1b79-4f5d-bf39-db07dde1a21c;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-12-07;1900-01-01 14:35:00;1900-01-01 15:55:00;15:35:00;15:55:00;CONCLUÍDO;ATRASADO;PONTUAL
d5f2cb4a-5cee-470f-b854-eed510636b06;8b6a8fa5-f504-4425-a8c2-282dc5302613;3157ca6f-34ab-4ac7-be81-6c6289a44ef2;8258fe0e-f95b-4403-8ed0-05c72398eb17;2024-11-15;1900-01-01 18:00:00;1900-01-01 19:00:00;;;CANCELADO;;
ac2b5b8a-a9d5-4bf8-8b9f-ef12eb6ba970;8b6a8fa5-f504-4425-a8c2-282dc5302613;;8258fe0e-f95b-4403-8ed0-05c72398eb17;2024-11-26;1900-01-01 08:20:00;1900-01-01 20:15:00;09:13:00;09:25:00;CONCLUÍDO;ATRASADO;ATRASADO
76d2988f-3a07-48be-a745-2c69f4f13009;8b6a8fa5-f504-4425-a8c2-282dc5302613;;ad060e64-86ca-4768-af57-6253b94a1c24;2024-11-21;1900-01-01 09:00:00;1900-01-01 18:55:00;09:00:00;;EM CURSO;PONTUAL;
805c5047-5cb8-4b07-a140-def2398ec264;8b6a8fa5-f504-4425-a8c2-282dc5302613;;c92d652b-d661-4ac2-b40e-4d6f8bc2cd51;2024-12-11;1900-01-01 05:00:00;1900-01-01 08:10:00;05:00:00;08:10:00;CONCLUÍDO;PONTUAL;PONTUAL
b48253a4-009e-4e71-ba50-9a27ae92c958;8b6a8fa5-f504-4425-a8c2-282dc5302613;f26c9ca6-c052-4732-ac69-3f1599e537d1;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-12-05;1900-01-01 10:10:00;1900-01-01 11:35:00;10:44:00;;EM CURSO;ATRASADO;
1e0361e1-8c7d-474f-848e-ef94a62adf3e;8b6a8fa5-f504-4425-a8c2-282dc5302613;3fb89e3b-5904-49b1-aa87-233f958e35e7;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-11-14;1900-01-01 12:15:00;1900-01-01 13:30:00;12:15:00;;EM CURSO;PONTUAL;
d16ef143-deca-4d0d-860f-24b928c90bf5;8b6a8fa5-f504-4425-a8c2-282dc5302613;148a148d-c68a-4bc1-ad65-4ec53c0bfea3;75d22fbf-89b6-409a-a200-52a063f21773;2024-12-04;1900-01-01 11:55:00;1900-01-01 13:05:00;12:27:00;12:50:00;CONCLUÍDO;ATRASADO;ATRASADO
88ead96c-6b14-4467-81aa-43d338fbea56;8b6a8fa5-f504-4425-a8c2-282dc5302613;3d5e0292-b235-416c-8068-5e7d1bd3ace6;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-15;1900-01-01 08:35:00;1900-01-01 11:05:00;08:45:00;11:05:00;CONCLUÍDO;ATRASADO;PONTUAL
1569f0e1-fb36-49bc-881e-d54d294c19c9;8b6a8fa5-f504-4425-a8c2-282dc5302613;485649c6-6b48-4d8e-a2ee-7367aa7bf97c;1f97de29-b6a8-448d-bb16-be7e963181d1;2024-11-09;1900-01-01 14:10:00;1900-01-01 15:20:00;14:54:00;15:10:00;CONCLUÍDO;ATRASADO;ATRASADO
cfc83740-840f-4124-aced-ca4ab0738f5d;8b6a8fa5-f504-4425-a8c2-282dc5302613;27282665-dd08-4972-80a9-5b9326da4bf7;50281d54-8907-4903-8dd1-388d8bbdf834;2024-11-30;1900-01-01 16:05:00;1900-01-01 18:30:00;;;CANCELADO;;
22bfbb25-f1ca-48b3-8ced-d52d9b4496be;8b6a8fa5-f504-4425-a8c2-282dc5302613;8f4456b5-aaa1-44be-bf91-75919b982e97;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-12-12;1900-01-01 19:35:00;1900-01-01 20:35:00;19:53:00;20:02:00;CONCLUÍDO;ATRASADO;ATRASADO
f2b8d780-8f59-402e-9302-5977f2af696f;8b6a8fa5-f504-4425-a8c2-282dc5302613;d1f09da3-990a-401c-822f-21a090ff6e6e;7b3787d5-cc8e-4a02-a64f-ef04915ed8ac;2024-12-13;1900-01-01 17:30:00;1900-01-01 19:35:00;;;AGUARDANDO;;
1540c455-4945-441b-a767-4144a3d83e46;8b6a8fa5-f504-4425-a8c2-282dc5302613;13bcd159-213c-445c-8988-9c535534bb31;62b1d6b6-e724-472e-b01c-1309544bab28;2024-11-26;1900-01-01 17:50:00;1900-01-01 19:25:00;17:50:00;19:25:00;CONCLUÍDO;PONTUAL;PONTUAL
4a43f11d-71c4-4ba2-b4d4-af3fa04876d0;8b6a8fa5-f504-4425-a8c2-282dc5302613;ae10bee6-1b79-4f5d-bf39-db07dde1a21c;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-11-05;1900-01-01 18:10:00;1900-01-01 19:30:00;18:10:00;;EM CURSO;PONTUAL;
b6f0691b-105b-4fd5-8841-c9a434a09de7;8b6a8fa5-f504-4425-a8c2-282dc5302613;08667ada-bc1e-408b-8b32-d7dfdc24c499;8258fe0e-f95b-4403-8ed0-05c72398eb17;2024-11-08;1900-01-01 15:25:00;1900-01-01 16:35:00;15:25:00;16:35:00;CONCLUÍDO;PONTUAL;PONTUAL
370bfbdb-e94a-4584-a3a8-f3d392033b02;8b6a8fa5-f504-4425-a8c2-282dc5302613;;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-07;1900-01-01 18:00:00;1900-01-01 21:00:00;18:00:00;18:05:00;CONCLUÍDO;PONTUAL;ATRASADO
221ee082-8c69-4ae7-bc2e-bd2c9873c002;8b6a8fa5-f504-4425-a8c2-282dc5302613;f5a68573-7436-4d99-8e76-f2e02504cf56;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-12-11;1900-01-01 05:15:00;1900-01-01 09:00:00;05:15:00;05:54:00;CONCLUÍDO;PONTUAL;ATRASADO
203d698e-c3bd-4fed-aef8-dad9cb9c4b9c;8b6a8fa5-f504-4425-a8c2-282dc5302613;f5a68573-7436-4d99-8e76-f2e02504cf56;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-12-02;1900-01-01 09:30:00;1900-01-01 13:20:00;;;CANCELADO;;
f9944d66-2716-4e33-bb93-3e7d50a30e5b;8b6a8fa5-f504-4425-a8c2-282dc5302613;e2dc2b42-0e8b-40fe-b54c-036a4539fdac;fe3d1ee8-09b0-4c4e-85f2-4fa7e2ba1b22;2024-11-11;1900-01-01 14:50:00;1900-01-01 18:35:00;15:31:00;16:12:00;CONCLUÍDO;ATRASADO;ATRASADO
a18bd66a-6bb6-4ea1-b859-d643fa60b655;8b6a8fa5-f504-4425-a8c2-282dc5302613;584c113f-b727-41fc-9675-76750d5d83d9;62b1d6b6-e724-472e-b01c-1309544bab28;2024-11-10;1900-01-01 11:00:00;1900-01-01 13:05:00;;;AGUARDANDO;;
d6459768-a68f-4685-9e05-16b567c02796;8b6a8fa5-f504-4425-a8c2-282dc5302613;f5a68573-7436-4d99-8e76-f2e02504cf56;c92d652b-d661-4ac2-b40e-4d6f8bc2cd51;2024-12-07;1900-01-01 20:15:00;1900-01-01 00:05:00;;;AGUARDANDO;;
1b6e5294-ba00-4a17-8eae-e8cf6a07c345;8b6a8fa5-f504-4425-a8c2-282dc5302613;a14029a8-f4f1-48b7-b198-70e2eccbfd4f;e50637c6-39c7-492b-a0d7-62c91a2c5164;2024-11-06;1900-01-01 15:05:00;1900-01-01 17:10:00;15:47:00;;EM CURSO;ATRASADO;
b09c5f87-1f57-41ae-ab9b-8bf4a3191f10;8b6a8fa5-f504-4425-a8c2-282dc5302613;a7859947-b490-4347-b09c-f0f953acddbb;1f97de29-b6a8-448d-bb16-be7e963181d1;2024-12-10;1900-01-01 03:55:00;1900-01-01 05:05:00;;;AGUARDANDO;;
e323e4d7-c444-4e8f-a505-db618642ddc4;8b6a8fa5-f504-4425-a8c2-282dc5302613;;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-12-14;1900-01-01 19:05:00;1900-01-01 20:10:00;;;AGUARDANDO;;
28d6b698-70d6-4380-94e5-5ac2901e509e;8b6a8fa5-f504-4425-a8c2-282dc5302613;1568114e-74c5-467a-ba6b-cc49e2450652;e50637c6-39c7-492b-a0d7-62c91a2c5164;2024-12-10;1900-01-01 02:10:00;1900-01-01 03:15:00;02:58:00;;EM CURSO;ATRASADO;
9c8a9a67-e624-42cc-b08a-bdfe127929fc;8b6a8fa5-f504-4425-a8c2-282dc5302613;;b04cd5ab-0dd3-4304-ab70-044691903619;2024-11-10;1900-01-01 10:20:00;1900-01-01 11:25:00;10:20:00;11:25:00;CONCLUÍDO;PONTUAL;PONTUAL
fda4a624-2331-4218-b9b9-4ef7472e5aff;8b6a8fa5-f504-4425-a8c2-282dc5302613;96ede6b2-94a2-45cb-a6c0-4d461fb63661;8258fe0e-f95b-4403-8ed0-05c72398eb17;2024-11-06;1900-01-01 13:05:00;1900-01-01 15:40:00;;;CANCELADO;;
22060fc4-64ad-4ce5-a556-a52445cc26f4;8b6a8fa5-f504-4425-a8c2-282dc5302613;04faccd3-bd74-4987-b5fd-0c7ec0ea042f;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-17;1900-01-01 16:20:00;1900-01-01 19:00:00;17:03:00;19:00:00;CONCLUÍDO;ATRASADO;PONTUAL
f1915a8d-b6d6-451a-8637-20d313d5d8d0;8b6a8fa5-f504-4425-a8c2-282dc5302613;733674f6-7034-4258-a82c-e1869f9600e9;50281d54-8907-4903-8dd1-388d8bbdf834;2024-11-21;1900-01-01 14:40:00;1900-01-01 15:55:00;;;CANCELADO;;
32517603-3779-43fe-9d42-4b4e9d2df94d;8b6a8fa5-f504-4425-a8c2-282dc5302613;4e795589-461b-4fab-8a7f-d3cd8d7499d7;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-11-09;1900-01-01 03:25:00;1900-01-01 06:20:00;;;AGUARDANDO;;
fe386a56-e149-414a-8620-1f9cdaf0aaca;8b6a8fa5-f504-4425-a8c2-282dc5302613;;ad060e64-86ca-4768-af57-6253b94a1c24;2024-11-09;1900-01-01 14:40:00;1900-01-01 16:20:00;14:40:00;15:12:00;CONCLUÍDO;PONTUAL;ATRASADO
50fda142-4f93-4565-833e-fea105a24407;8b6a8fa5-f504-4425-a8c2-282dc5302613;;e50637c6-39c7-492b-a0d7-62c91a2c5164;2024-12-03;1900-01-01 20:20:00;1900-01-01 21:50:00;20:54:00;21:45:00;CONCLUÍDO;ATRASADO;ATRASADO
41c2b507-2fe5-40c5-a6f8-718decaff29c;8b6a8fa5-f504-4425-a8c2-282dc5302613;c2cea91f-e1cc-401e-ac18-ad193c58094e;a150096a-678c-44ad-a28e-b30c07806a8e;2024-12-12;1900-01-01 09:05:00;1900-01-01 11:10:00;09:05:00;09:41:00;CONCLUÍDO;PONTUAL;ATRASADO
8d064b01-518b-41c5-9d23-4bd0a0ef7ca9;8b6a8fa5-f504-4425-a8c2-282dc5302613;cc196182-be87-44e3-9122-d7fe291bed79;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-12-12;1900-01-01 13:05:00;1900-01-01 14:45:00;13:05:00;14:45:00;CONCLUÍDO;PONTUAL;PONTUAL
d8b1660d-3abf-4bd2-8c2d-49f6a025b3b8;8b6a8fa5-f504-4425-a8c2-282dc5302613;66570f08-5bb8-4949-917c-5e815896f027;8258fe0e-f95b-4403-8ed0-05c72398eb17;2024-12-09;1900-01-01 11:45:00;1900-01-01 12:30:00;11:45:00;12:30:00;CONCLUÍDO;PONTUAL;PONTUAL
9ecd3464-e2f8-4b78-ba8d-a846ace20466;8b6a8fa5-f504-4425-a8c2-282dc5302613;2b45323a-1755-4d5f-9f7e-77fbd9dc130f;7b3787d5-cc8e-4a02-a64f-ef04915ed8ac;2024-11-06;1900-01-01 16:50:00;1900-01-01 18:05:00;17:28:00;18:05:00;CONCLUÍDO;ATRASADO;PONTUAL
26172aec-e9a0-4d91-ab8b-914ba16892cf;8b6a8fa5-f504-4425-a8c2-282dc5302613;ac296818-e90a-41e5-980d-484d4089fffa;f6a8eb6d-32c2-4628-bc7e-7127ef7a154d;2024-11-10;1900-01-01 10:35:00;1900-01-01 11:55:00;10:42:00;11:55:00;CONCLUÍDO;ATRASADO;PONTUAL
0948035d-8845-4ab7-80d4-fa0bc281bcad;8b6a8fa5-f504-4425-a8c2-282dc5302613;ea6dc659-3304-4967-9088-188b07ed1ea3;190591cd-ab87-48db-b7ca-91dd85e07066;2024-11-21;1900-01-01 17:30:00;1900-01-01 18:40:00;18:09:00;18:40:00;CONCLUÍDO;ATRASADO;PONTUAL
8abc75c6-85d9-409e-b090-eb6f4dc89ea6;8b6a8fa5-f504-4425-a8c2-282dc5302613;4892cd6f-a990-4e4c-9102-20877ce8c249;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-11-26;1900-01-01 23:55:00;1900-01-01 02:10:00;23:55:00;;EM CURSO;PONTUAL;
6d2f360c-bf35-471a-8975-952aac5b9f60;8b6a8fa5-f504-4425-a8c2-282dc5302613;;8258fe0e-f95b-4403-8ed0-05c72398eb17;2024-12-05;1900-01-01 12:45:00;1900-01-01 15:55:00;13:23:00;15:55:00;CONCLUÍDO;ATRASADO;PONTUAL
5ca5c471-694e-4cd4-9859-8be30213e60e;8b6a8fa5-f504-4425-a8c2-282dc5302613;15098980-ed01-47d6-a7ed-f9c8a8f72052;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-11-26;1900-01-01 13:25:00;1900-01-01 14:45:00;13:25:00;;EM CURSO;PONTUAL;
9ceec890-2dea-41be-a729-7d5e3ba3913d;8b6a8fa5-f504-4425-a8c2-282dc5302613;;50281d54-8907-4903-8dd1-388d8bbdf834;2024-12-12;1900-01-01 00:25:00;1900-01-01 01:45:00;00:25:00;00:42:00;CONCLUÍDO;PONTUAL;ATRASADO
7c857194-dc2b-4495-a5ee-0a2ce00ca3f0;8b6a8fa5-f504-4425-a8c2-282dc5302613;23fb2b47-4f51-48b0-9c11-96176e80eb56;fe3d1ee8-09b0-4c4e-85f2-4fa7e2ba1b22;2024-11-15;1900-01-01 12:50:00;1900-01-01 14:10:00;12:55:00;14:10:00;CONCLUÍDO;ATRASADO;PONTUAL
518496c2-b3c9-4d47-9cf6-bd3da22400f6;8b6a8fa5-f504-4425-a8c2-282dc5302613;;50281d54-8907-4903-8dd1-388d8bbdf834;2024-11-23;1900-01-01 11:15:00;1900-01-01 12:20:00;11:15:00;;EM CURSO;PONTUAL;
33e30698-a63c-4c1a-8030-3f56d8f9e32f;8b6a8fa5-f504-4425-a8c2-282dc5302613;;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-11-02;1900-01-01 14:45:00;1900-01-01 16:55:00;14:45:00;16:55:00;CONCLUÍDO;PONTUAL;PONTUAL
323af5ee-5f8f-45d9-8336-c67d93b0b8bb;8b6a8fa5-f504-4425-a8c2-282dc5302613;;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-11-10;1900-01-01 17:45:00;1900-01-01 19:55:00;;;CANCELADO;;
b6c7b718-ef9c-4efd-a25e-bcb4f081832c;8b6a8fa5-f504-4425-a8c2-282dc5302613;;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-12-03;1900-01-01 18:05:00;1900-01-01 18:40:00;18:05:00;18:40:00;CONCLUÍDO;PONTUAL;PONTUAL
885ba4bc-85a7-4a58-9751-d38aa278c1ee;8b6a8fa5-f504-4425-a8c2-282dc5302613;;75d22fbf-89b6-409a-a200-52a063f21773;2024-11-26;1900-01-01 17:00:00;1900-01-01 19:10:00;;;CANCELADO;;
906f1897-2056-49a1-a017-7ecd5f8b98a4;8b6a8fa5-f504-4425-a8c2-282dc5302613;;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-12-12;1900-01-01 08:15:00;1900-01-01 09:20:00;08:15:00;08:55:00;CONCLUÍDO;PONTUAL;ATRASADO
00b3d3eb-7295-4069-b3f0-7086240c01e8;8b6a8fa5-f504-4425-a8c2-282dc5302613;;190591cd-ab87-48db-b7ca-91dd85e07066;2024-12-10;1900-01-01 00:50:00;1900-01-01 02:05:00;;;AGUARDANDO;;
5e8fe832-c175-4c53-9f76-b96b4dfaa794;8b6a8fa5-f504-4425-a8c2-282dc5302613;;ad060e64-86ca-4768-af57-6253b94a1c24;2024-12-03;1900-01-01 19:15:00;1900-01-01 20:30:00;19:15:00;20:30:00;CONCLUÍDO;PONTUAL;PONTUAL
5d9e1a79-9dba-4963-8372-90c11167a6c2;8b6a8fa5-f504-4425-a8c2-282dc5302613;;1f97de29-b6a8-448d-bb16-be7e963181d1;2024-11-20;1900-01-01 21:15:00;1900-01-01 22:20:00;21:47:00;;EM CURSO;ATRASADO;
4f330d95-edce-49a2-8750-d3d55a944799;8b6a8fa5-f504-4425-a8c2-282dc5302613;b6349c66-c6d3-4c8e-914e-991160e05fd2;ad437af0-3883-400f-9482-5a0209b577e4;2024-11-29;1900-01-01 16:30:00;1900-01-01 18:20:00;16:30:00;17:22:00;CONCLUÍDO;PONTUAL;ATRASADO
cdc864c6-db9d-40de-98be-b72335bf8d03;8b6a8fa5-f504-4425-a8c2-282dc5302613;8391131e-ad26-4469-b239-21ae656d6c1f;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-11-11;1900-01-01 17:35:00;1900-01-01 18:35:00;18:01:00;;EM CURSO;ATRASADO;
adb26c26-1791-4a08-bdaa-d39b72f8a9c0;8b6a8fa5-f504-4425-a8c2-282dc5302613;b7a2a10d-0d41-422b-bafe-4cf6c3485a48;f6a8eb6d-32c2-4628-bc7e-7127ef7a154d;2024-12-10;1900-01-01 00:15:00;1900-01-01 01:05:00;;;AGUARDANDO;;
b015339f-4cec-4b53-848c-c1eb535e6cf9;8b6a8fa5-f504-4425-a8c2-282dc5302613;3b52832b-a4dd-46ed-88a0-76f42f4b7b04;c92d652b-d661-4ac2-b40e-4d6f8bc2cd51;2024-11-30;1900-01-01 18:05:00;1900-01-01 20:50:00;18:33:00;20:50:00;CONCLUÍDO;ATRASADO;PONTUAL
d2718260-e11d-459c-a84c-56a30c761fb8;8b6a8fa5-f504-4425-a8c2-282dc5302613;d1f09da3-990a-401c-822f-21a090ff6e6e;ad060e64-86ca-4768-af57-6253b94a1c24;2024-12-09;1900-01-01 17:30:00;1900-01-01 19:35:00;18:24:00;19:21:00;CONCLUÍDO;ATRASADO;ATRASADO
7ed5495e-d827-4528-9186-a201c9b821a0;8b6a8fa5-f504-4425-a8c2-282dc5302613;d1f09da3-990a-401c-822f-21a090ff6e6e;a9fc7d0c-9752-47b8-9d8d-03084e5c9b64;2024-11-12;1900-01-01 12:30:00;1900-01-01 14:35:00;;;AGUARDANDO;;
076ce090-618b-4309-a190-0b148450eb31;8b6a8fa5-f504-4425-a8c2-282dc5302613;77a25191-27a1-46c6-a8b3-585188e83d98;c92d652b-d661-4ac2-b40e-4d6f8bc2cd51;2024-11-17;1900-01-01 15:10:00;1900-01-01 17:20:00;15:58:00;16:55:00;CONCLUÍDO;ATRASADO;ATRASADO
52f6aac1-e8b2-4f07-9a80-1c90c9924440;8b6a8fa5-f504-4425-a8c2-282dc5302613;290dbff9-7d45-4f1c-aadf-028c9d0a98dd;a9fc7d0c-9752-47b8-9d8d-03084e5c9b64;2024-12-07;1900-01-01 15:45:00;1900-01-01 17:00:00;15:45:00;17:00:00;CONCLUÍDO;PONTUAL;PONTUAL
4d677292-f6fd-479a-862a-97cc57c1c12e;8b6a8fa5-f504-4425-a8c2-282dc5302613;;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-21;1900-01-01 07:45:00;1900-01-01 08:40:00;07:52:00;08:40:00;CONCLUÍDO;ATRASADO;PONTUAL
6ae9dac0-9e68-4605-aacb-003b87598d5f;8b6a8fa5-f504-4425-a8c2-282dc5302613;1b258102-4d99-458d-92d3-0469653f8969;a150096a-678c-44ad-a28e-b30c07806a8e;2024-11-21;1900-01-01 15:05:00;1900-01-01 15:40:00;;;AGUARDANDO;;
51a111c5-e2be-43b5-a2af-a37d2ea4ceeb;8b6a8fa5-f504-4425-a8c2-282dc5302613;12b0adbf-d60d-4924-bfca-d20fe2b148da;f6a8eb6d-32c2-4628-bc7e-7127ef7a154d;2024-11-06;1900-01-01 16:10:00;1900-01-01 17:10:00;16:10:00;16:46:00;CONCLUÍDO;PONTUAL;ATRASADO
b380bbc3-4895-4072-8d9c-e2a5da1cf489;8b6a8fa5-f504-4425-a8c2-282dc5302613;b2b59ce5-065a-4b8a-8d19-bd48ef28af70;e50637c6-39c7-492b-a0d7-62c91a2c5164;2024-11-28;1900-01-01 13:30:00;1900-01-01 14:35:00;13:53:00;14:47:00;CONCLUÍDO;ATRASADO;ATRASADO
45616dbd-b859-4198-9f6a-73e593086831;8b6a8fa5-f504-4425-a8c2-282dc5302613;13bcd159-213c-445c-8988-9c535534bb31;190591cd-ab87-48db-b7ca-91dd85e07066;2024-11-04;1900-01-01 17:50:00;1900-01-01 19:25:00;18:00:00;18:33:00;CONCLUÍDO;ATRASADO;ATRASADO
dceebbd2-f9b8-4185-8358-1b0be127a119;8b6a8fa5-f504-4425-a8c2-282dc5302613;1e2b29a7-dde6-46be-85e3-4030f6ad1214;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-12-13;1900-01-01 14:00:00;1900-01-01 16:00:00;14:58:00;15:18:00;CONCLUÍDO;ATRASADO;ATRASADO
9a5e099a-3693-44b7-b169-feab0cab0585;8b6a8fa5-f504-4425-a8c2-282dc5302613;1551e89f-4052-45e7-a063-45cfce0a3abd;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-12-02;1900-01-01 12:15:00;1900-01-01 13:30:00;12:50:00;13:30:00;CONCLUÍDO;ATRASADO;PONTUAL
73c0dc70-55f8-494d-b385-bd5979671424;8b6a8fa5-f504-4425-a8c2-282dc5302613;;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-11-17;1900-01-01 08:50:00;1900-01-01 10:10:00;08:50:00;10:10:00;CONCLUÍDO;PONTUAL;PONTUAL
22c163e7-64b9-498f-b3ac-511ae359f975;8b6a8fa5-f504-4425-a8c2-282dc5302613;ac296818-e90a-41e5-980d-484d4089fffa;ad437af0-3883-400f-9482-5a0209b577e4;2024-11-19;1900-01-01 14:00:00;1900-01-01 15:50:00;14:00:00;15:50:00;CONCLUÍDO;PONTUAL;PONTUAL
